Customer,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
SO42230,California,No,Extended,Master,2/17/2011,Medical Leave,F,22490,Rural,Married,90,8,96,0,8,Personal Auto,Personal L3,Offer1,Agent,88.765534,Two-Door Car,Large
VB65967,California,No,Extended,Bachelor,1/18/2011,Employed,M,49331,Urban,Married,138,3,58,0,2,Personal Auto,Personal L2,Offer1,Branch,386.258495,SUV,Medsize
ED82243,California,Yes,Basic,College,1/23/2011,Retired,M,26806,Suburban,Married,63,32,19,0,2,Personal Auto,Personal L2,Offer1,Agent,302.4,Four-Door Car,Medsize
AU62013,California,No,Basic,Doctor,2/25/2011,Employed,F,67572,Urban,Married,102,7,55,0,2,Personal Auto,Personal L1,Offer1,Branch,296.209127,Sports Car,Small
TT68630,California,No,Extended,Bachelor,1/27/2011,Employed,F,90213,Suburban,Married,83,3,12,0,1,Personal Auto,Personal L1,Offer2,Call Center,398.4,Two-Door Car,Medsize
RV82726,California,No,Premium,High School or Below,2/4/2011,Employed,M,22768,Suburban,Married,112,16,69,0,1,Personal Auto,Personal L3,Offer4,Branch,537.6,Four-Door Car,Medsize
VC11777,California,No,Basic,High School or Below,2/23/2011,Employed,F,80521,Suburban,Single,65,20,43,2,9,Personal Auto,Personal L1,Offer1,Branch,342.913243,Four-Door Car,Small
HZ68892,California,No,Basic,College,1/16/2011,Employed,M,85245,Suburban,Married,115,6,96,0,1,Personal Auto,Personal L2,Offer2,Call Center,556.568103,Sports Car,Large
RY44243,California,No,Basic,College,1/17/2011,Employed,F,65602,Rural,Married,73,11,14,0,3,Personal Auto,Personal L2,Offer3,Agent,61.570877,Four-Door Car,Medsize
DR77989,California,No,Basic,College,1/25/2011,Unemployed,M,0,Urban,Divorced,68,16,12,0,7,Personal Auto,Personal L1,Offer1,Call Center,199.23876,Four-Door Car,Medsize
PU25344,California,No,Basic,Bachelor,1/27/2011,Unemployed,M,0,Suburban,Single,106,24,77,0,6,Personal Auto,Personal L2,Offer1,Call Center,1247.79856,SUV,Large
NC80854,California,No,Basic,College,1/9/2011,Unemployed,F,0,Suburban,Single,71,22,57,0,9,Personal Auto,Personal L2,Offer3,Agent,511.750971,Four-Door Car,Medsize
PG90331,California,No,Basic,College,2/14/2011,Disabled,M,11656,Suburban,Married,70,19,8,0,2,Personal Auto,Personal L2,Offer3,Agent,336,Two-Door Car,Medsize
TI14001,California,Yes,Basic,College,2/6/2011,Employed,M,60920,Urban,Single,64,10,61,0,2,Corporate Auto,Corporate L3,Offer2,Agent,231.201886,Two-Door Car,Medsize
FP51143,California,No,Basic,College,1/30/2011,Unemployed,M,0,Suburban,Single,62,16,79,0,1,Corporate Auto,Corporate L2,Offer1,Branch,446.4,Two-Door Car,Medsize
LK19630,California,No,Basic,High School or Below,1/30/2011,Employed,F,52216,Suburban,Married,72,8,55,1,1,Personal Auto,Personal L2,Offer1,Web,362.026936,Four-Door Car,Medsize
JK16503,California,No,Basic,High School or Below,2/7/2011,Unemployed,M,0,Suburban,Married,67,17,21,0,4,Personal Auto,Personal L1,Offer1,Branch,321.6,Two-Door Car,Medsize
WG29557,California,No,Basic,Master,2/7/2011,Employed,M,74919,Urban,Married,63,10,31,0,9,Personal Auto,Personal L2,Offer2,Branch,206.24435,Four-Door Car,Medsize
EQ96084,California,No,Extended,Bachelor,1/15/2011,Employed,F,33963,Rural,Divorced,99,10,3,0,4,Corporate Auto,Corporate L3,Offer4,Web,222.626234,Four-Door Car,Medsize
WH28633,California,No,Basic,College,1/25/2011,Employed,M,75041,Rural,Single,74,30,42,0,1,Personal Auto,Personal L2,Offer3,Agent,56.05058,Four-Door Car,Medsize
KN50049,California,No,Premium,College,2/12/2011,Medical Leave,M,24054,Suburban,Single,176,14,61,0,2,Personal Auto,Personal L1,Offer1,Branch,1133.801271,SUV,Medsize
RN48574,California,Yes,Extended,College,2/16/2011,Retired,F,18577,Suburban,Divorced,86,21,76,0,6,Corporate Auto,Corporate L3,Offer1,Branch,412.8,Four-Door Car,Medsize
PD11073,California,No,Extended,College,2/3/2011,Employed,F,35045,Urban,Married,96,21,47,0,5,Personal Auto,Personal L3,Offer1,Agent,420.606785,Four-Door Car,Medsize
FS86064,California,No,Basic,Bachelor,2/16/2011,Unemployed,M,0,Suburban,Single,64,0,78,0,1,Personal Auto,Personal L3,Offer1,Branch,426.248686,Four-Door Car,Medsize
JU47573,California,No,Basic,Bachelor,1/29/2011,Unemployed,F,0,Suburban,Single,64,30,85,0,1,Personal Auto,Personal L3,Offer1,Branch,482.778155,Four-Door Car,Large
VN59368,California,Yes,Extended,College,1/9/2011,Employed,F,72608,Suburban,Married,82,26,19,3,8,Personal Auto,Personal L2,Offer2,Agent,393.6,Four-Door Car,Medsize
UI19516,California,No,Extended,College,2/22/2011,Employed,M,65620,Urban,Divorced,213,16,0,0,4,Corporate Auto,Corporate L2,Offer3,Agent,766.322388,Luxury Car,Medsize
ZV55368,California,No,Basic,High School or Below,2/27/2011,Employed,M,75650,Rural,Married,71,24,53,0,8,Corporate Auto,Corporate L2,Offer4,Agent,104.918485,Four-Door Car,Medsize
OS54451,California,No,Basic,Bachelor,2/11/2011,Employed,M,31964,Rural,Married,67,30,90,0,1,Personal Auto,Personal L2,Offer2,Web,120.060283,Four-Door Car,Medsize
IP93821,California,Yes,Basic,High School or Below,2/25/2011,Retired,F,25147,Suburban,Single,101,7,54,0,1,Personal Auto,Personal L1,Offer1,Agent,694.598288,SUV,Medsize
AR17553,California,No,Extended,Master,2/6/2011,Medical Leave,M,22944,Suburban,Married,80,26,83,0,5,Corporate Auto,Corporate L1,Offer3,Branch,488.272759,Four-Door Car,Medsize
SM10031,California,No,Extended,Master,1/8/2011,Unemployed,M,0,Suburban,Married,78,22,98,0,1,Personal Auto,Personal L3,Offer1,Branch,398.421636,Four-Door Car,Medsize
CK14803,California,No,Basic,College,2/2/2011,Employed,M,94242,Rural,Divorced,107,15,70,0,1,Personal Auto,Personal L2,Offer2,Branch,52.121929,SUV,Large
CJ35075,California,No,Basic,High School or Below,2/20/2011,Unemployed,F,0,Suburban,Single,68,16,35,1,3,Personal Auto,Personal L1,Offer3,Agent,326.4,Four-Door Car,Medsize
NA56063,California,No,Extended,College,1/22/2011,Unemployed,M,0,Suburban,Married,132,24,49,0,2,Corporate Auto,Corporate L3,Offer3,Branch,904.378268,SUV,Large
CA62597,California,No,Basic,Bachelor,2/25/2011,Unemployed,F,0,Suburban,Married,101,17,20,0,3,Corporate Auto,Corporate L2,Offer1,Agent,978.257137,SUV,Medsize
ZO23305,California,Yes,Basic,Bachelor,1/26/2011,Employed,M,25632,Suburban,Married,63,27,52,0,7,Personal Auto,Personal L2,Offer2,Call Center,351.270869,Two-Door Car,Medsize
UD20999,California,No,Basic,Master,2/22/2011,Unemployed,M,0,Suburban,Married,68,32,28,0,1,Corporate Auto,Corporate L3,Offer2,Branch,326.4,Four-Door Car,Medsize
FQ66351,California,No,Extended,Bachelor,1/16/2011,Employed,F,33681,Suburban,Single,138,13,21,1,1,Personal Auto,Personal L2,Offer1,Agent,873.127345,SUV,Large
AB69140,California,No,Basic,Master,2/18/2011,Employed,M,36007,Suburban,Married,70,14,85,0,2,Personal Auto,Personal L2,Offer1,Branch,336,Four-Door Car,Small
CT53265,California,No,Basic,College,2/5/2011,Medical Leave,F,18834,Suburban,Married,69,20,89,0,1,Personal Auto,Personal L3,Offer2,Agent,453.895633,Two-Door Car,Medsize
WN91223,California,No,Extended,Master,1/2/2011,Employed,M,82807,Urban,Divorced,92,15,20,0,2,Personal Auto,Personal L3,Offer3,Agent,302.458432,Four-Door Car,Medsize
MP48946,California,No,Basic,High School or Below,1/20/2011,Employed,F,72021,Rural,Married,62,26,13,0,1,Corporate Auto,Corporate L1,Offer2,Agent,50.740536,Two-Door Car,Medsize
NE79174,California,No,Basic,Bachelor,2/23/2011,Employed,M,41228,Suburban,Married,70,2,99,3,7,Personal Auto,Personal L3,Offer2,Web,336,Two-Door Car,Medsize
UI77960,California,No,Extended,High School or Below,2/18/2011,Employed,F,39834,Suburban,Married,83,26,65,0,3,Personal Auto,Personal L2,Offer4,Web,398.4,Four-Door Car,Medsize
VD69291,California,No,Basic,College,1/31/2011,Disabled,M,22415,Suburban,Married,69,0,79,0,1,Personal Auto,Personal L1,Offer3,Branch,352.894843,Four-Door Car,Large
XD54132,California,No,Basic,High School or Below,2/6/2011,Employed,F,61900,Suburban,Single,64,11,64,0,1,Corporate Auto,Corporate L3,Offer4,Call Center,307.2,Four-Door Car,Medsize
AT33529,California,No,Basic,Doctor,1/8/2011,Employed,F,30893,Rural,Divorced,70,25,13,0,1,Corporate Auto,Corporate L2,Offer3,Branch,85.416096,Four-Door Car,Medsize
AT79008,California,No,Premium,Bachelor,2/8/2011,Employed,F,40006,Rural,Divorced,114,34,18,1,7,Personal Auto,Personal L2,Offer1,Branch,132.568435,Two-Door Car,Medsize
UZ14076,California,No,Premium,High School or Below,2/16/2011,Employed,F,89546,Suburban,Married,266,4,18,1,2,Corporate Auto,Corporate L3,Offer3,Agent,2452.894264,Luxury SUV,Large
EP10645,California,No,Extended,College,2/17/2011,Unemployed,M,0,Suburban,Married,86,17,14,0,2,Personal Auto,Personal L2,Offer1,Agent,538.649619,Four-Door Car,Medsize
PW78930,California,No,Basic,Bachelor,2/24/2011,Employed,M,79523,Rural,Married,74,34,40,0,1,Personal Auto,Personal L2,Offer3,Agent,132.023007,Four-Door Car,Medsize
ZC97968,California,No,Basic,College,2/14/2011,Disabled,M,17533,Suburban,Married,73,10,1,0,1,Personal Auto,Personal L3,Offer1,Agent,350.4,Two-Door Car,Medsize
SF30642,California,No,Basic,High School or Below,2/13/2011,Employed,M,49706,Suburban,Married,113,13,95,0,3,Personal Auto,Personal L3,Offer2,Call Center,617.515196,SUV,Medsize
AH22694,California,No,Basic,Doctor,1/24/2011,Employed,M,24317,Suburban,Married,73,2,35,1,3,Corporate Auto,Corporate L1,Offer1,Call Center,350.4,Four-Door Car,Medsize
SM87252,California,No,Basic,College,1/15/2011,Employed,M,77498,Urban,Single,74,17,10,0,5,Personal Auto,Personal L3,Offer1,Branch,249.151199,Two-Door Car,Medsize
MA60552,California,No,Basic,Bachelor,2/19/2011,Employed,M,28088,Suburban,Married,102,8,61,0,1,Personal Auto,Personal L2,Offer1,Agent,489.6,SUV,Small
PE51299,California,No,Basic,High School or Below,1/22/2011,Employed,M,73026,Suburban,Married,67,29,81,0,2,Personal Auto,Personal L1,Offer2,Branch,321.6,Four-Door Car,Small
JR22900,California,No,Basic,College,2/11/2011,Employed,F,36153,Urban,Married,117,27,6,1,2,Corporate Auto,Corporate L3,Offer2,Agent,323.424189,Sports Car,Medsize
DP19210,California,No,Basic,Master,2/8/2011,Employed,F,23823,Suburban,Married,115,5,39,0,6,Corporate Auto,Corporate L2,Offer2,Branch,567.48055,Sports Car,Medsize
XP76338,California,No,Basic,Bachelor,1/3/2011,Employed,M,24843,Suburban,Married,61,20,17,2,4,Personal Auto,Personal L2,Offer1,Agent,331.325638,Four-Door Car,Medsize
MW46400,California,No,Premium,High School or Below,1/28/2011,Unemployed,F,0,Suburban,Single,106,9,64,0,3,Corporate Auto,Corporate L3,Offer1,Branch,763.2,Four-Door Car,Medsize
FB71914,California,No,Extended,College,2/17/2011,Unemployed,M,0,Suburban,Married,89,7,4,0,2,Personal Auto,Personal L2,Offer3,Agent,469.359715,Four-Door Car,Medsize
OH15780,California,Yes,Premium,College,1/1/2011,Employed,M,88340,Suburban,Married,102,16,1,0,2,Personal Auto,Personal L2,Offer1,Branch,489.6,Two-Door Car,Medsize
QO56615,California,No,Extended,College,2/9/2011,Medical Leave,F,13535,Suburban,Married,80,7,53,1,1,Personal Auto,Personal L3,Offer2,Agent,384,Four-Door Car,Small
EL67979,California,No,Basic,College,1/11/2011,Employed,M,22346,Suburban,Single,64,7,44,0,2,Personal Auto,Personal L3,Offer4,Call Center,307.2,Four-Door Car,Large
OW68478,California,Yes,Basic,High School or Below,2/20/2011,Medical Leave,M,17101,Suburban,Single,113,1,88,0,2,Corporate Auto,Corporate L1,Offer1,Call Center,542.4,SUV,Medsize
SF13677,California,No,Extended,High School or Below,2/4/2011,Unemployed,M,0,Suburban,Single,81,23,60,0,1,Personal Auto,Personal L3,Offer1,Call Center,583.2,Four-Door Car,Large
MP80287,California,No,Extended,College,2/4/2011,Unemployed,F,0,Suburban,Single,90,13,52,0,2,Personal Auto,Personal L2,Offer4,Call Center,432,Two-Door Car,Medsize
UK45178,California,No,Basic,Bachelor,2/12/2011,Unemployed,F,0,Suburban,Single,67,1,77,1,1,Personal Auto,Personal L1,Offer1,Agent,482.4,Two-Door Car,Small
JC29850,California,No,Basic,Bachelor,1/26/2011,Unemployed,M,0,Suburban,Married,67,16,12,1,2,Corporate Auto,Corporate L3,Offer1,Call Center,321.6,Two-Door Car,Medsize
IK44574,California,No,Basic,Bachelor,2/17/2011,Employed,M,28483,Suburban,Married,72,18,92,0,5,Corporate Auto,Corporate L2,Offer3,Agent,345.6,Four-Door Car,Medsize
KE98143,California,No,Basic,Master,2/23/2011,Employed,F,89362,Rural,Single,67,8,72,0,1,Personal Auto,Personal L2,Offer4,Branch,116.209568,Four-Door Car,Medsize
XN28388,California,No,Basic,College,2/2/2011,Unemployed,F,0,Suburban,Single,66,30,29,2,3,Corporate Auto,Corporate L3,Offer1,Agent,523.030597,Four-Door Car,Small
AX38728,California,No,Extended,College,2/19/2011,Unemployed,M,0,Suburban,Married,81,14,75,0,1,Personal Auto,Personal L2,Offer1,Branch,388.8,Two-Door Car,Medsize
IX18485,California,No,Extended,High School or Below,2/1/2011,Retired,F,27443,Suburban,Divorced,86,3,1,2,2,Personal Auto,Personal L2,Offer1,Agent,685.048914,Four-Door Car,Medsize
KB42322,California,No,Extended,Bachelor,1/11/2011,Employed,F,70829,Suburban,Divorced,85,14,10,0,3,Personal Auto,Personal L3,Offer4,Web,553.174109,Four-Door Car,Medsize
RW54189,California,No,Basic,Bachelor,1/20/2011,Employed,M,23504,Suburban,Married,73,2,66,0,8,Personal Auto,Personal L3,Offer4,Call Center,350.4,Four-Door Car,Small
FV70604,California,No,Premium,Bachelor,2/4/2011,Unemployed,F,0,Suburban,Single,142,10,51,0,1,Corporate Auto,Corporate L1,Offer1,Agent,880.435943,SUV,Medsize
PC23709,California,No,Basic,Bachelor,2/25/2011,Employed,F,74905,Rural,Single,72,16,35,0,3,Personal Auto,Personal L3,Offer1,Call Center,167.028453,Four-Door Car,Medsize
RB75458,California,No,Basic,High School or Below,2/11/2011,Unemployed,M,0,Suburban,Single,65,13,29,0,1,Personal Auto,Personal L2,Offer2,Agent,712.71287,Four-Door Car,Medsize
RX14132,California,No,Basic,High School or Below,1/6/2011,Employed,M,25926,Suburban,Married,61,28,68,0,2,Personal Auto,Personal L1,Offer4,Agent,292.8,Two-Door Car,Small
AF36894,California,No,Basic,Bachelor,2/2/2011,Employed,M,33640,Suburban,Married,113,20,20,0,1,Corporate Auto,Corporate L3,Offer4,Agent,542.4,SUV,Medsize
UY32623,California,No,Extended,College,2/5/2011,Disabled,F,18213,Suburban,Divorced,96,12,43,1,1,Corporate Auto,Corporate L2,Offer1,Branch,460.8,Four-Door Car,Large
AL95338,California,No,Extended,High School or Below,2/10/2011,Unemployed,F,0,Suburban,Single,91,3,94,0,5,Personal Auto,Personal L2,Offer1,Agent,655.2,Four-Door Car,Medsize
WL28610,California,No,Basic,High School or Below,1/1/2011,Unemployed,F,0,Suburban,Divorced,116,25,5,1,1,Corporate Auto,Corporate L3,Offer3,Branch,556.8,SUV,Medsize
AC73173,California,No,Basic,Bachelor,2/20/2011,Unemployed,M,0,Suburban,Married,102,13,84,0,1,Personal Auto,Personal L2,Offer3,Call Center,610.617285,SUV,Large
GV76798,California,No,Premium,Master,1/24/2011,Employed,F,30361,Urban,Married,119,28,48,1,1,Personal Auto,Personal L2,Offer2,Branch,373.289571,Four-Door Car,Medsize
SP29219,California,Yes,Premium,College,2/28/2011,Unemployed,M,0,Suburban,Married,105,3,92,0,1,Personal Auto,Personal L3,Offer1,Branch,504,Four-Door Car,Large
CI30899,California,No,Basic,College,1/13/2011,Unemployed,F,0,Suburban,Single,68,2,26,0,3,Personal Auto,Personal L3,Offer1,Branch,326.4,Two-Door Car,Small
MI49191,California,No,Premium,Bachelor,1/7/2011,Employed,M,96060,Suburban,Married,117,6,57,0,3,Corporate Auto,Corporate L1,Offer1,Branch,561.6,Four-Door Car,Large
YP16210,California,No,Basic,College,1/2/2011,Employed,F,25398,Suburban,Married,74,23,2,0,3,Personal Auto,Personal L3,Offer4,Branch,465.922152,Four-Door Car,Large
CO91673,California,No,Basic,Bachelor,2/14/2011,Medical Leave,F,29031,Suburban,Married,61,7,19,2,3,Personal Auto,Personal L2,Offer2,Agent,292.8,Four-Door Car,Medsize
CC93587,California,No,Basic,College,1/26/2011,Employed,M,92949,Urban,Married,74,21,84,0,3,Personal Auto,Personal L1,Offer2,Web,337.305815,Two-Door Car,Medsize
MX48796,California,No,Basic,Bachelor,2/14/2011,Unemployed,F,0,Suburban,Single,68,3,5,0,5,Corporate Auto,Corporate L3,Offer1,Agent,356.08323,Four-Door Car,Medsize
IC80537,California,Yes,Basic,College,2/9/2011,Employed,M,46900,Suburban,Married,66,13,59,0,1,Corporate Auto,Corporate L2,Offer2,Web,316.8,Four-Door Car,Medsize
AA93585,California,No,Premium,College,1/30/2011,Employed,M,97024,Urban,Married,177,0,68,0,1,Personal Auto,Personal L2,Offer2,Branch,686.815162,SUV,Medsize
SR41132,California,No,Extended,High School or Below,2/11/2011,Unemployed,F,0,Suburban,Single,94,15,7,0,2,Corporate Auto,Corporate L3,Offer4,Branch,848.737364,Two-Door Car,Small
IT11766,California,No,Basic,Bachelor,1/29/2011,Employed,F,61896,Urban,Married,104,25,97,0,1,Personal Auto,Personal L2,Offer4,Call Center,461.306722,SUV,Medsize
QO68842,California,No,Basic,Doctor,2/10/2011,Employed,F,39317,Rural,Single,64,22,46,0,1,Personal Auto,Personal L2,Offer2,Branch,77.695607,Four-Door Car,Medsize
RY47606,California,No,Extended,Bachelor,1/16/2011,Employed,M,43987,Suburban,Married,96,29,17,0,1,Personal Auto,Personal L3,Offer2,Call Center,460.8,Four-Door Car,Medsize
CX22458,California,Yes,Basic,Master,1/26/2011,Employed,M,37722,Rural,Single,116,8,23,0,8,Personal Auto,Personal L3,Offer1,Agent,158.077504,Sports Car,Medsize
TL44525,California,Yes,Basic,Bachelor,2/5/2011,Employed,M,78618,Urban,Divorced,66,7,56,0,1,Corporate Auto,Corporate L1,Offer1,Agent,225.578841,Two-Door Car,Medsize
CZ57208,California,No,Basic,Bachelor,1/1/2011,Employed,F,30205,Suburban,Single,195,24,1,0,4,Personal Auto,Personal L3,Offer1,Agent,1329.957905,Luxury SUV,Large
LM97847,California,No,Basic,College,1/9/2011,Employed,M,57023,Urban,Single,67,11,59,0,1,Personal Auto,Personal L2,Offer2,Agent,250.652309,Four-Door Car,Medsize
IK96366,California,No,Extended,College,2/22/2011,Employed,M,36918,Suburban,Divorced,76,28,77,3,3,Personal Auto,Personal L1,Offer1,Branch,364.8,Two-Door Car,Medsize
SJ86522,California,No,Basic,High School or Below,1/12/2011,Unemployed,M,0,Suburban,Single,102,5,26,0,9,Corporate Auto,Corporate L3,Offer2,Agent,956.689634,SUV,Medsize
UU42868,California,Yes,Premium,High School or Below,1/26/2011,Unemployed,M,0,Suburban,Married,153,25,5,0,1,Corporate Auto,Corporate L2,Offer2,Web,1027.000029,SUV,Medsize
GX11087,California,No,Basic,High School or Below,1/28/2011,Unemployed,F,0,Suburban,Single,109,2,8,0,1,Personal Auto,Personal L2,Offer1,Agent,666.042098,SUV,Medsize
JR41742,California,No,Basic,College,1/25/2011,Unemployed,M,0,Suburban,Single,108,23,52,0,1,Corporate Auto,Corporate L3,Offer1,Branch,1254.177129,SUV,Medsize
RA89822,California,Yes,Basic,High School or Below,1/14/2011,Employed,F,20090,Suburban,Married,109,10,59,0,2,Personal Auto,Personal L2,Offer2,Agent,523.2,Sports Car,Medsize
IJ25462,California,No,Basic,Bachelor,2/7/2011,Employed,M,86631,Suburban,Divorced,73,7,44,1,1,Personal Auto,Personal L2,Offer3,Agent,400.832857,Four-Door Car,Small
ZP86347,California,No,Extended,College,2/12/2011,Employed,F,44019,Rural,Married,138,20,60,0,1,Personal Auto,Personal L3,Offer3,Agent,165.478147,SUV,Medsize
HO82823,California,No,Extended,Bachelor,1/6/2011,Employed,F,59367,Rural,Married,84,6,48,0,1,Personal Auto,Personal L3,Offer2,Agent,6.880385,Four-Door Car,Medsize
EA54906,California,No,Extended,High School or Below,2/23/2011,Employed,F,38874,Urban,Divorced,94,6,86,0,3,Corporate Auto,Corporate L1,Offer2,Branch,331.170924,Four-Door Car,Medsize
BC64697,California,No,Premium,College,2/17/2011,Unemployed,F,0,Suburban,Married,107,12,34,0,2,Personal Auto,Personal L3,Offer3,Call Center,513.6,Four-Door Car,Small
VV68726,California,No,Basic,High School or Below,1/26/2011,Disabled,F,28647,Suburban,Divorced,69,11,59,0,3,Personal Auto,Personal L2,Offer1,Agent,331.2,Four-Door Car,Small
QR91631,California,No,Basic,High School or Below,1/20/2011,Employed,F,51205,Urban,Married,72,4,52,0,2,Personal Auto,Personal L1,Offer2,Branch,185.530076,Two-Door Car,Medsize
OT56964,California,No,Basic,Master,2/10/2011,Employed,M,46897,Urban,Married,118,13,11,0,3,Corporate Auto,Corporate L3,Offer1,Agent,322.575677,SUV,Medsize
YX35990,California,Yes,Basic,Master,1/13/2011,Employed,M,56005,Suburban,Married,68,31,30,1,3,Corporate Auto,Corporate L2,Offer1,Branch,326.4,Four-Door Car,Small
RN61682,California,No,Basic,Bachelor,2/19/2011,Unemployed,F,0,Suburban,Single,72,30,69,5,1,Personal Auto,Personal L2,Offer3,Web,518.4,Four-Door Car,Medsize
BB10681,California,No,Extended,College,1/17/2011,Unemployed,F,0,Suburban,Divorced,123,5,35,2,1,Corporate Auto,Corporate L3,Offer1,Branch,590.4,SUV,Medsize
FH43628,California,Yes,Extended,College,2/1/2011,Retired,F,13663,Suburban,Single,97,1,66,0,2,Personal Auto,Personal L2,Offer1,Branch,465.6,Four-Door Car,Small
WZ45103,California,Yes,Extended,Bachelor,1/19/2011,Unemployed,F,0,Suburban,Married,76,8,44,0,3,Personal Auto,Personal L2,Offer2,Agent,364.8,Four-Door Car,Small
CB59349,California,No,Extended,Master,1/20/2011,Employed,M,60646,Suburban,Married,134,31,42,0,2,Personal Auto,Personal L3,Offer2,Agent,643.2,SUV,Medsize
RX91025,California,No,Premium,High School or Below,1/31/2011,Unemployed,M,0,Suburban,Single,185,26,35,0,2,Personal Auto,Personal L3,Offer1,Agent,1950.725547,SUV,Small
AC13887,California,No,Basic,Bachelor,1/9/2011,Unemployed,M,0,Suburban,Single,67,25,21,0,4,Corporate Auto,Corporate L1,Offer1,Branch,482.4,Two-Door Car,Medsize
TF56202,California,No,Basic,College,2/12/2011,Employed,M,66367,Suburban,Divorced,64,6,48,0,3,Personal Auto,Personal L3,Offer2,Call Center,307.2,Two-Door Car,Small
YM19146,California,No,Premium,College,1/6/2011,Employed,F,47761,Suburban,Single,104,16,58,0,1,Personal Auto,Personal L2,Offer1,Branch,541.282007,Four-Door Car,Large
LA72316,California,No,Basic,Bachelor,2/10/2011,Employed,M,71941,Urban,Married,73,18,89,0,2,Personal Auto,Personal L1,Offer2,Web,198.234764,Four-Door Car,Medsize
PK87824,California,Yes,Extended,College,2/12/2011,Employed,F,21604,Suburban,Divorced,79,14,28,0,1,Corporate Auto,Corporate L3,Offer1,Branch,379.2,Four-Door Car,Medsize
TD14365,California,No,Extended,Bachelor,2/6/2011,Unemployed,M,0,Suburban,Single,85,9,37,3,2,Corporate Auto,Corporate L2,Offer1,Branch,790.784983,Four-Door Car,Medsize
UP19263,California,No,Extended,College,2/3/2011,Employed,M,21941,Suburban,Married,96,34,3,0,3,Personal Auto,Personal L2,Offer3,Branch,691.2,Four-Door Car,Large
Y167826,California,No,Extended,College,2/14/2011,Unemployed,M,0,Suburban,Single,77,3,90,0,1,Corporate Auto,Corporate L3,Offer4,Call Center,369.6,Two-Door Car,Medsize
